종목코드;종목명;시장구분;전일종가;등락폭;등락대비;시작가;고가;저가;거래량;거래액;시가총액;주식발행량;
288620;에스퓨얼셀;KOSDAQ;34,800;600;-1.69;35,800;35,800;34,500;57,493;2,009,976,900;239,226,196,800;6,874,316;
317830;에스피시스템스;KOSDAQ;7,750;150;-1.90;7,900;7,940;7,610;22,292;172,147,600;63,129,175,000;8,145,700;
058610;에스피지;KOSDAQ;11,850;250;-2.07;12,150;12,150;11,650;458,207;5,446,217,050;262,801,716,000;22,177,360;
043340;에쎈테크;KOSDAQ;1,445;20;-1.37;1,465;1,490;1,420;1,417,505;2,060,032,920;104,040,000,000;72,000,000;
023960;에쓰씨엔지니어링;KOSPI;6,000;30;-0.50;6,030;6,080;5,880;356,851;2,142,836,930;172,983,522,000;28,830,587;
298690;에어부산;KOSPI;3,340;15;+0.45;3,305;3,345;3,300;205,380;682,453,225;274,113,800,000;82,070,000;
187660;에이디엠코리아;KOSDAQ;6,070;100;+1.68;6,040;6,100;5,780;405,876;2,412,017,940;132,546,037,500;21,836,250;
054630;에이디칩스;KOSDAQ;1,215;30;-2.41;1,310;1,310;1,200;3,606,754;4,493,904,830;64,406,495,115;53,009,461;
200710;에이디테크놀로지;KOSDAQ;24,950;550;-2.16;25,800;25,950;24,800;218,997;5,509,063,550;332,579,308,400;13,329,832;
096690;에이루트;KOSDAQ;846;48;-5.37;895;916;830;44,841,321;38,401,537,470;97,692,157,944;115,475,364;
140910;에이리츠;KOSPI;11,350;200;-1.73;11,600;11,600;11,200;28,922;328,320,900;47,867,376,500;4,217,390;
078520;에이블씨엔씨;KOSPI;8,730;200;-2.24;9,000;9,000;8,670;62,290;544,538,660;236,002,097,070;27,033,459;
298380;에이비엘바이오;KOSDAQ;20,150;100;-0.49;20,150;20,550;20,100;166,812;3,376,895,000;949,533,991,250;47,123,275;
203400;에이비온;KONEX;19,550;50;+0.26;19,900;20,000;19,200;29,396;575,925,850;252,409,483,050;12,910,971;
195990;에이비프로바이오;KOSDAQ;1,270;105;+9.01;1,165;1,315;1,155;44,457,471;56,785,404,575;319,366,371,680;251,469,584;
003800;에이스침대;KOSDAQ;49,100;200;-0.41;49,100;49,400;49,100;850;41,848,350;544,519,000,000;11,090,000;
322190;에이스캠퍼;KONEX;1,380;65;-4.50;1,435;1,435;1,310;2,004;2,772,660;12,316,771,860;8,925,197;
088800;에이스테크;KOSDAQ;17,750;600;-3.27;18,450;18,450;17,700;440,192;7,875,915,650;776,093,917,750;43,723,601;
241840;에이스토리;KOSDAQ;30,350;350;+1.17;30,000;30,750;30,000;86,714;2,633,556,700;289,288,916,000;9,531,760;
138360;에이씨티;KOSDAQ;4,480;0;0.00;0;0;0;0;0;155,061,688,320;34,611,984;
039230;에이아이비트;KOSDAQ;543;0;0.00;0;0;0;0;0;19,975,625,532;36,787,524;
312610;에이에프더블류;KOSDAQ;7,390;90;+1.23;7,100;7,450;7,090;151,917;1,097,271,740;149,698,402,320;20,256,888;
015260;에이엔피;KOSPI;2,180;75;-3.33;2,230;2,245;2,160;383,093;843,498,280;47,581,571,620;21,826,409;
234070;에이원알폼;KONEX;17,600;0;0.00;0;0;0;0;0;62,857,361,600;3,571,441;
072990;에이치시티;KOSDAQ;18,200;250;-1.36;18,450;18,450;17,950;70,575;1,285,875,500;127,320,120,200;6,995,611;
044990;에이치엔에스하이텍;KONEX;12,150;150;+1.25;12,100;12,500;11,800;12,469;150,334,850;91,259,427,600;7,511,064;
176440;에이치엔티;KOSDAQ;1,920;0;0.00;0;0;0;0;0;164,619,542,400;85,739,345;
028300;에이치엘비;KOSDAQ;35,650;800;-2.19;36,450;36,700;35,550;928,595;33,404,287,000;3,781,666,226,100;106,077,594;
067630;에이치엘비생명과학;KOSDAQ;10,400;100;-0.95;10,500;10,750;10,300;959,584;10,011,365,750;979,481,422,400;94,180,906;
047920;에이치엘비제약;KOSDAQ;22,950;1,000;+4.56;22,150;24,050;21,550;2,998,443;67,802,526,000;513,111,991,950;22,357,821;
043220;에이치엘비파워;KOSDAQ;2,300;60;-2.54;2,360;2,365;2,280;1,936,034;4,456,630,855;209,565,367,100;91,115,377;
239610;에이치엘사이언스;KOSDAQ;39,250;50;+0.13;39,500;39,500;38,850;10,573;412,584,450;211,640,513,750;5,392,115;
353070;에이치엠씨제4호스팩;KOSDAQ;2,200;20;-0.90;2,235;2,235;2,180;145,433;318,549,895;9,482,000,000;4,310,000;
353060;에이치엠씨제5호스팩;KOSDAQ;2,180;20;-0.91;2,210;2,210;2,175;111,373;243,010,045;11,150,700,000;5,115,000;
044780;에이치케이;KOSDAQ;2,250;45;-1.96;2,295;2,310;2,215;200,260;453,112,485;41,638,020,750;18,505,787;
357230;에이치피오;KOSDAQ;19,000;250;-1.30;19,200;19,300;18,850;97,744;1,854,944,100;378,825,040,000;19,938,160;
071670;에이테크솔루션;KOSDAQ;17,700;1,300;-6.84;19,700;19,800;17,400;1,248,993;22,785,652,200;177,000,000,000;10,000,000;
045660;에이텍;KOSDAQ;31,800;250;-0.78;32,400;32,400;31,500;57,193;1,815,528,900;262,668,000,000;8,260,000;
224110;에이텍티앤;KOSDAQ;30,500;1,000;-3.17;31,350;31,350;30,400;66,019;2,026,799,050;162,870,000,000;5,340,000;
230980;에이트원;KOSDAQ;2,600;50;-1.89;2,630;2,670;2,550;1,726,263;4,446,240,100;150,456,997,600;57,868,076;
021080;에이티넘인베스트;KOSDAQ;4,480;40;+0.90;4,540;4,780;4,475;3,800,406;17,539,448,265;215,040,000,000;48,000,000;
089530;에이티세미콘;KOSDAQ;2,965;10;-0.34;2,975;3,000;2,950;74,203;220,478,670;44,364,826,530;14,962,842;
200470;에이팩트;KOSDAQ;7,620;170;-2.18;7,810;7,810;7,570;200,779;1,535,895,750;133,759,041,600;17,553,680;
207490;에이펙스인텍;KONEX;10,250;0;0.00;10,250;10,250;10,250;1;10,250;36,900,000,000;3,600,000;
262260;에이프로;KOSDAQ;40,500;350;+0.87;40,550;40,600;39,150;71,653;2,855,521,750;278,665,353,000;6,880,626;
109960;에이프로젠 H&G;KOSDAQ;885;2;-0.23;887;891;877;517,706;457,464,470;158,145,267,045;178,695,217;
007460;에이프로젠 MED;KOSPI;2,070;20;-0.96;2,090;2,095;2,050;1,546,930;3,202,355,910;412,251,326,100;199,155,230;
003060;에이프로젠제약;KOSPI;1,205;10;+0.84;1,200;1,215;1,190;1,082,560;1,299,413,265;480,283,799,235;398,575,767;
244920;에이플러스에셋;KOSPI;11,150;0;0.00;11,200;11,300;10,900;296,708;3,289,507,750;252,075,776,950;22,607,693;
089970;에이피티씨;KOSDAQ;26,750;250;-0.93;27,200;27,200;26,250;114,219;3,041,660,550;630,352,916,250;23,564,595;
230240;에치에프알;KOSDAQ;22,750;300;-1.30;23,050;23,350;22,700;25,508;584,695,700;293,065,955,000;12,882,020;
064510;에코마이스터;KOSDAQ;550;0;0.00;0;0;0;0;0;22,321,778,050;40,585,051;
230360;에코마케팅;KOSDAQ;25,550;350;-1.35;25,750;26,150;25,450;215,554;5,528,408,350;836,328,890,950;32,733,029;
038870;에코바이오;KOSDAQ;9,370;160;-1.68;9,540;9,590;9,290;144,609;1,356,059,600;108,795,013,780;11,610,994;
128540;에코캡;KOSDAQ;3,935;90;-2.24;4,025;4,130;3,890;58,029;229,357,690;57,288,878,000;14,558,800;
086520;에코프로;KOSDAQ;97,500;2,900;+3.07;97,700;102,400;90,200;6,543,294;631,061,705,700;1,823,385,232,500;18,701,387;
247540;에코프로비엠;KOSDAQ;313,100;500;-0.16;313,300;319,200;305,800;501,517;156,259,382,000;6,862,984,804,600;21,919,466;
383310;에코프로에이치엔;KOSDAQ;124,300;5,900;-4.53;125,700;134,400;119,100;675,480;85,740,776,100;475,600,761,900;3,826,233;
038110;에코플라스틱;KOSDAQ;3,580;220;-5.79;3,765;3,785;3,550;1,473,220;5,382,878,405;91,896,344,600;25,669,370;
073540;에프알텍;KOSDAQ;4,415;120;-2.65;4,535;4,535;4,400;30,205;134,313,790;50,331,000,000;11,400,000;
064850;에프앤가이드;KOSDAQ;10,100;150;-1.46;10,500;10,500;10,050;32,705;331,431,200;122,008,000,000;12,080,000;
064090;에프앤리퍼블릭;KOSDAQ;3,455;5;-0.14;3,405;3,490;3,310;35,017;119,216,015;37,968,408,095;10,989,409;
036810;에프에스티;KOSDAQ;28,300;550;-1.91;29,300;29,400;27,950;530,150;15,168,821,350;615,717,128,700;21,756,789;
173940;에프엔씨엔터;KOSDAQ;6,300;60;-0.94;6,360;6,390;6,250;20,588;129,965,700;90,498,744,000;14,364,880;
083500;에프엔에스테크;KOSDAQ;15,750;800;+5.35;14,800;16,150;14,350;2,698,482;41,505,165,800;132,075,121,500;8,385,722;
054940;엑사이엔씨;KOSDAQ;1,965;50;-2.48;2,015;2,025;1,960;561,707;1,112,571,155;65,186,021,820;33,173,548;
950130;엑세스바이오;KOSDAQ;27,850;750;+2.77;26,700;28,700;26,600;1,606,037;44,590,930,850;1,011,387,426,950;36,315,527;
205100;엑셈;KOSDAQ;4,710;60;-1.26;4,810;4,860;4,700;871,807;4,171,977,660;159,585,505,830;33,882,273;
070300;엑스큐어;KOSDAQ;4,245;5;-0.12;4,250;4,310;4,205;22,576;95,403,230;31,268,984,130;7,366,074;
092870;엑시콘;KOSDAQ;16,450;100;+0.61;16,550;16,550;15,950;280,109;4,543,351,500;172,332,289,150;10,476,127;
317870;엔바이오니아;KOSDAQ;10,100;200;-1.94;10,300;10,300;9,950;50,482;506,679,680;77,497,855,500;7,673,055;
067570;엔브이에이치코리아;KOSDAQ;4,730;115;-2.37;4,825;4,880;4,710;238,039;1,131,247,410;153,931,171,240;32,543,588;
236810;엔비티;KOSDAQ;24,950;600;-2.35;25,450;25,800;24,850;69,007;1,733,284,200;211,768,439,350;8,487,713;
140610;엔솔바이오사이언스;KONEX;17,100;0;0.00;17,200;17,250;16,700;19,920;340,503,150;164,235,308,400;9,604,404;
333620;엔시스;KOSDAQ;22,500;600;-2.60;23,350;23,350;22,350;174,140;3,939,182,550;237,517,740,000;10,556,344;
101400;엔시트론;KOSDAQ;1,230;20;-1.60;1,250;1,270;1,210;156,510;192,187,285;39,723,968,070;32,295,909;
036570;엔씨소프트;KOSPI;815,000;7,000;-0.85;819,000;827,000;812,000;48,300;39,423,184,000;17,892,527,930,000;21,954,022;
217820;엔에스;KOSDAQ;10,450;250;-2.34;10,800;10,800;10,400;71,799;752,252,200;120,313,326,650;11,513,237;
138250;엔에스쇼핑;KOSPI;13,500;350;-2.53;13,750;13,900;13,150;110,092;1,477,960,400;454,896,000,000;33,696,000;
031860;엔에스엔;KOSDAQ;1,265;20;-1.56;1,265;1,285;1,240;488,510;612,872,925;72,981,656,385;57,693,009;
238170;엔에스엠;KONEX;1,330;20;+1.53;1,370;1,370;1,290;6,493;8,406,665;27,630,329,720;20,774,684;
224760;엔에스컴퍼니;KONEX;6,980;10;-0.14;6,980;6,980;6,980;4;27,920;27,499,106,000;3,939,700;
310840;엔에이치스팩13호;KOSDAQ;2,040;10;-0.49;2,040;2,050;2,040;154,853;316,746,750;6,976,800,000;3,420,000;
359090;엔에이치스팩17호;KOSDAQ;2,155;0;0.00;0;0;0;0;0;15,106,550,000;7,010,000;
365590;엔에이치스팩18호;KOSDAQ;2,375;5;+0.21;2,360;2,380;2,335;117,367;276,068,255;10,925,000,000;4,600,000;
380440;엔에이치스팩19호;KOSPI;2,210;10;-0.45;2,220;2,225;2,210;360,528;798,339,375;113,350,900,000;51,290,000;
265740;엔에프씨;KOSDAQ;15,500;150;-0.96;15,650;15,650;15,300;38,158;587,261,200;138,442,900,000;8,931,800;
354200;엔젠바이오;KOSDAQ;23,050;50;+0.22;22,850;23,250;22,600;56,485;1,294,102,850;285,011,221,600;12,364,912;
093510;엔지브이아이;KONEX;618;67;+12.16;552;618;552;2;1,170;3,720,360,000;6,020,000;
208860;엔지스테크널러지;KOSDAQ;2,205;0;0.00;0;0;0;0;0;25,233,717,915;11,443,863;
183490;엔지켐생명과학;KOSDAQ;88,400;1,400;+1.61;86,300;91,400;86,000;105,509;9,421,333,600;736,490,898,000;8,331,345;
085310;엔케이;KOSPI;1,145;50;-4.18;1,190;1,200;1,130;1,039,022;1,203,246,505;91,580,938,040;79,983,352;
182400;엔케이맥스;KOSDAQ;13,550;300;-2.17;13,750;13,950;13,500;245,955;3,355,425,750;476,823,890,250;35,189,955;
009810;엔케이물산;KOSPI;803;25;-3.02;824;825;800;787,048;635,604,554;63,789,685,630;79,439,210;
069410;엔텔스;KOSDAQ;14,900;400;-2.61;15,550;15,950;14,550;1,825,472;27,771,812,300;152,647,877,600;10,244,824;
227950;엔투텍;KOSDAQ;1,925;20;-1.03;1,965;1,985;1,920;896,479;1,744,208,450;137,755,750,825;71,561,429;
198080;엔피디;KOSDAQ;4,345;45;-1.03;4,390;4,430;4,325;89,155;390,054,360;93,570,378,825;21,535,185;
048830;엔피케이;KOSDAQ;2,625;20;-0.76;2,625;2,640;2,545;251,972;651,877,955;49,150,297,875;18,723,923;
096870;엘디티;KOSDAQ;6,000;300;-4.76;6,300;6,400;5,950;162,272;985,612,740;40,070,400,000;6,678,400;
276240;엘리비젼;KONEX;595;30;-4.80;624;624;535;4,301;2,386,549;3,971,268,000;6,674,400;
900140;엘브이엠씨홀딩스;KOSPI;3,465;0;0.00;3,490;3,490;3,450;205,284;711,429,805;344,612,604,105;99,455,297;
376190;엘비루셈;KOSDAQ;15,600;250;-1.58;15,950;16,300;15,500;609,926;9,629,684,550;383,760,000,000;24,600,000;
061970;엘비세미콘;KOSDAQ;14,350;200;-1.37;14,600;14,650;14,250;649,523;9,322,220,600;628,308,895,200;43,784,592;
138690;엘아이에스;KOSDAQ;7,640;230;-2.92;7,870;7,870;7,490;223,355;1,703,561,880;128,126,314,400;16,770,460;
290650;엘앤씨바이오;KOSDAQ;35,500;200;+0.57;35,300;37,400;35,150;610,642;22,254,166,750;805,313,630,500;22,684,891;
066970;엘앤에프;KOSDAQ;118,300;2,600;+2.25;116,100;118,300;113,500;562,116;65,067,705,700;3,321,713,640,700;28,078,729;
156100;엘앤케이바이오;KOSDAQ;19,400;800;+4.30;18,700;19,450;18,250;168,666;3,165,874,550;259,819,214,200;13,392,743;
311060;엘에이티;KONEX;3,800;200;-5.00;3,800;3,800;3,800;474;1,801,200;9,707,138,000;2,554,510;
073110;엘엠에스;KOSDAQ;11,100;350;-3.06;11,500;11,550;11,100;34,704;388,329,300;98,742,880,500;8,895,755;
083310;엘오티베큠;KOSDAQ;17,200;600;-3.37;17,750;17,800;17,200;182,626;3,171,227,250;306,332,567,600;17,810,033;
037950;엘컴텍;KOSDAQ;1,465;45;-2.98;1,505;1,505;1,440;922,250;1,347,945,810;123,715,615,335;84,447,519;
170920;엘티씨;KOSDAQ;13,000;250;-1.89;13,250;13,300;12,600;81,662;1,053,470,300;104,251,719,000;8,019,363;
058630;엠게임;KOSDAQ;9,460;530;-5.31;10,100;10,100;9,410;1,005,214;9,652,646,610;184,885,076,420;19,543,877;
058970;엠로;KONEX;26,500;800;+3.11;25,750;26,550;24,500;33,473;869,625,150;142,444,231,000;5,375,254;
019590;엠벤처투자;KOSDAQ;1,090;10;-0.91;1,100;1,110;1,080;549,544;597,160,315;73,413,783,550;67,352,095;
169330;엠브레인;KOSDAQ;8,230;70;-0.84;8,300;8,310;8,130;13,621;111,716,050;73,810,417,570;8,968,459;
097520;엠씨넥스;KOSPI;47,300;400;-0.84;47,950;48,150;47,100;106,477;5,039,951,750;848,055,038,600;17,929,282;
179290;엠아이텍;KOSDAQ;6,050;290;+5.03;5,760;6,170;5,760;2,634,661;15,843,957,920;188,658,045,400;31,183,148;
225860;엠앤씨생명과학;KONEX;75;0;0.00;0;0;0;0;0;1,277,785,350;17,037,138;
009780;엠에스씨;KOSDAQ;5,720;130;-2.22;5,810;5,810;5,680;22,190;127,085,550;100,672,000,000;17,600,000;
123040;엠에스오토텍;KOSDAQ;6,850;30;+0.44;6,790;6,890;6,720;302,427;2,055,623,640;244,230,495,950;35,654,087;
323230;엠에프엠코리아;KOSDAQ;2,830;0;0.00;2,830;2,830;2,780;60,848;169,983,315;57,368,797,800;20,271,660;
032790;엠젠플러스;KOSDAQ;4,075;0;0.00;0;0;0;0;0;113,017,455,875;27,734,345;
033160;엠케이전자;KOSDAQ;20,100;350;+1.77;19,550;21,300;19,350;1,973,567;40,022,843,000;438,334,548,900;21,807,689;
347890;엠투아이;KOSDAQ;10,550;150;+1.44;10,600;10,900;10,200;360,618;3,804,687,450;177,221,052,200;16,798,204;
033310;엠투엔;KOSDAQ;16,100;150;+0.94;15,800;16,600;15,650;189,694;3,063,000,200;405,414,969,400;25,181,054;
259630;엠플러스;KOSDAQ;15,800;100;+0.64;15,900;15,950;15,350;460,392;7,210,065,700;180,158,488,800;11,402,436;
065150;엠피대산;KOSDAQ;894;2;+0.22;888;897;884;153,318;136,648,932;112,002,470,070;125,282,405;
115960;연우;KOSDAQ;26,550;0;0.00;26,200;26,600;26,200;15,065;396,549,750;329,166,900,000;12,398,000;
090740;연이비앤티;KOSDAQ;2,390;120;+5.29;2,300;2,620;2,270;3,261,952;7,978,627,535;45,711,335,980;19,126,082;
060850;영림원소프트랩;KOSDAQ;12,150;100;-0.82;12,150;12,200;12,000;24,017;290,412,150;98,791,650,000;8,131,000;
014440;영보화학;KOSPI;4,870;0;0.00;4,880;4,895;4,820;69,322;336,404,340;97,400,000,000;20,000,000;
007530;영신금속;KOSDAQ;2,890;70;-2.36;2,960;2,980;2,890;57,576;167,849,465;55,414,166,280;19,174,452;
143540;영우디에스피;KOSDAQ;3,030;40;+1.34;3,145;3,290;3,000;30,368,532;95,278,143,615;135,137,681,850;44,599,895;
111770;영원무역;KOSPI;39,500;350;+0.89;38,950;39,600;38,600;128,869;5,036,690,650;1,750,302,986,000;44,311,468;
009970;영원무역홀딩스;KOSPI;46,150;250;+0.54;45,900;46,300;45,100;11,394;520,876,400;629,282,570,800;13,635,592;
003520;영진약품;KOSPI;5,580;50;-0.89;5,610;5,710;5,580;386,408;2,172,357,550;1,020,541,438,980;182,892,731;
000670;영풍;KOSPI;681,000;4,000;+0.59;675,000;683,000;672,000;1,870;1,269,623,000;1,254,429,240,000;1,842,040;
036560;영풍정밀;KOSDAQ;9,720;10;-0.10;9,740;9,780;9,540;248,432;2,400,011,080;153,090,000,000;15,750,000;
006740;영풍제지;KOSPI;7,750;0;0.00;7,680;7,830;7,630;66,859;515,542,840;172,050,000,000;22,200,000;
012280;영화금속;KOSPI;2,000;10;-0.50;2,010;2,025;1,950;1,117,810;2,231,697,745;106,789,010,000;53,394,505;
265560;영화테크;KOSDAQ;13,100;450;-3.32;13,500;13,500;13,100;125,629;1,660,303,350;140,041,358,000;10,690,180;
012160;영흥;KOSPI;1,225;70;+6.06;1,295;1,320;1,190;12,630,217;15,790,092,945;124,105,205,700;101,310,372;
036000;예림당;KOSDAQ;3,155;45;-1.41;3,200;3,235;3,065;107,795;339,370,740;72,673,143,935;23,034,277;
250930;예선테크;KOSDAQ;2,810;25;+0.90;2,785;3,145;2,765;10,776,266;31,598,503,625;92,731,236,400;33,000,440;
053280;예스24;KOSDAQ;13,150;650;-4.71;13,850;13,950;12,900;1,568,529;20,701,265,700;328,750,000,000;25,000,000;
015360;예스코홀딩스;KOSPI;36,950;200;-0.54;37,150;37,350;36,900;3,400;126,007,300;221,700,000,000;6,000,000;
122640;예스티;KOSDAQ;13,350;150;+1.14;13,050;13,650;13,050;187,392;2,500,848,350;228,302,421,750;17,101,305;
900300;오가닉티코스메틱;KOSDAQ;812;1;+0.12;810;822;804;492,480;398,814,126;52,301,780,720;64,411,060;
045060;오공;KOSDAQ;4,930;60;-1.20;4,995;5,010;4,930;51,752;256,411,520;83,523,931,820;16,941,974;
080520;오디텍;KOSDAQ;7,890;300;-3.66;8,190;8,310;7,880;450,976;3,649,548,890;92,680,745,010;11,746,609;
007310;오뚜기;KOSPI;535,000;5,000;-0.93;539,000;539,000;533,000;4,373;2,337,965,000;1,964,509,835,000;3,671,981;
039830;오로라;KOSDAQ;10,650;300;-2.74;10,900;10,900;10,600;87,256;934,513,950;114,624,778,500;10,762,890;
322310;오로스테크놀로지;KOSDAQ;34,250;850;-2.42;34,700;35,100;34,000;83,820;2,896,932,350;318,851,813,500;9,309,542;
046120;오르비텍;KOSDAQ;7,540;40;-0.53;7,580;7,630;7,460;140,011;1,053,043,230;188,261,962,200;24,968,430;
014940;오리엔탈정공;KOSDAQ;4,460;130;-2.83;4,545;4,585;4,455;197,180;885,362,470;203,258,528,060;45,573,661;
002630;오리엔트바이오;KOSPI;1,185;55;-4.44;1,230;1,235;1,160;1,390,146;1,659,526,145;140,520,860,925;118,583,005;
065500;오리엔트정공;KOSDAQ;890;24;-2.63;914;914;889;592,045;529,483,848;104,320,960,180;117,214,562;
271560;오리온;KOSPI;117,500;500;-0.42;118,000;118,500;117,000;72,150;8,488,379,500;4,645,495,510,000;39,536,132;
001800;오리온홀딩스;KOSPI;16,250;100;-0.61;16,300;16,300;16,050;96,094;1,554,893,950;1,017,988,107,500;62,645,422;
010470;오리콤;KOSDAQ;8,380;320;-3.68;8,640;8,770;8,270;121,210;1,015,414,090;100,350,919,000;11,975,050;
352910;오비고;KOSDAQ;25,100;300;-1.18;27,150;28,650;25,100;5,049,478;137,231,465,350;283,849,725,400;11,308,754;
053980;오상자이엘;KOSDAQ;7,250;100;+1.40;7,100;7,290;7,030;59,802;426,820,850;128,672,144,500;17,747,882;
052420;오성첨단소재;KOSDAQ;3,255;65;-1.96;3,310;3,345;3,250;637,866;2,090,485,370;220,973,955,720;67,887,544;
241790;오션브릿지;KOSDAQ;16,250;250;-1.52;16,450;16,650;16,050;53,400;865,834,600;162,542,802,500;10,002,634;
329020;오션스톤;KONEX;7,400;380;-4.88;7,000;7,400;7,000;31;223,900;5,920,000,000;800,000;
039200;오스코텍;KOSDAQ;32,150;1,100;-3.31;33,100;33,350;31,750;366,531;11,852,461,250;971,139,778,750;30,206,525;
226400;오스테오닉;KOSDAQ;4,310;95;-2.16;4,345;4,430;4,225;155,803;669,734,545;72,291,862,740;16,773,054;
031510;오스템;KOSDAQ;3,385;30;-0.88;3,395;3,455;3,370;186,566;633,755,920;94,780,000,000;28,000,000;
048260;오스템임플란트;KOSDAQ;143,000;800;-0.56;140,600;146,000;140,500;205,913;29,521,423,100;2,042,857,531,000;14,285,717;
138080;오이솔루션;KOSDAQ;41,200;650;-1.55;42,000;42,150;41,200;41,886;1,736,270,450;437,712,714,000;10,624,095;
080580;오킨스전자;KOSDAQ;22,850;100;-0.44;22,950;23,100;22,300;46,862;1,055,241,600;403,971,959,300;17,679,298;
067170;오텍;KOSDAQ;12,850;300;-2.28;13,200;13,200;12,800;317,010;4,090,390,150;197,782,124,250;15,391,605;
173130;오파스넷;KOSDAQ;4,425;85;-1.88;4,510;4,520;4,425;40,763;182,403,020;52,482,402,750;11,860,430;
049480;오픈베이스;KOSDAQ;4,880;10;-0.20;4,835;4,970;4,760;2,121,841;10,322,025,325;153,341,229,040;31,422,383;
309930;오하임아이엔티;KOSDAQ;4,950;20;-0.40;4,960;5,050;4,710;374,209;1,824,837,540;101,513,070,450;20,507,691;
244460;올리패스;KOSDAQ;14,150;700;+5.20;13,350;14,200;13,100;1,168,986;16,144,161,600;361,706,601,600;25,562,304;
226950;올릭스;KOSDAQ;46,800;1,300;+2.86;45,800;47,250;44,900;187,698;8,695,681,200;641,307,888,000;13,703,160;
057540;옴니시스템;KOSDAQ;2,630;30;+1.15;2,600;2,645;2,565;1,163,580;3,030,019,955;122,161,803,650;46,449,355;
082210;옵트론텍;KOSDAQ;9,980;220;-2.16;10,200;10,400;9,830;2,174,253;21,804,762,340;241,721,578,020;24,220,599;
109080;옵티시스;KOSDAQ;29,200;100;+0.34;28,700;29,250;27,550;474,435;13,498,216,400;164,571,200,000;5,636,000;
153710;옵티팜;KOSDAQ;14,950;150;-0.99;14,950;15,900;14,800;244,415;3,725,669,950;218,112,397,100;14,589,458;
321820;와이더플래닛;KOSDAQ;23,700;600;-2.47;24,300;24,450;23,700;51,456;1,229,901,850;163,470,323,400;6,897,482;
122990;와이솔;KOSDAQ;12,750;300;-2.30;13,050;13,250;12,700;255,745;3,288,124,450;359,383,497,750;28,186,941;
232140;와이아이케이;KOSDAQ;6,620;0;0.00;6,670;6,700;6,480;768,254;5,066,631,260;543,140,217,000;82,045,350;
065530;와이어블;KOSDAQ;4,225;30;-0.71;4,245;4,295;4,215;109,821;464,728,965;223,333,500,000;52,860,000;
067900;와이엔텍;KOSDAQ;13,950;550;-3.79;14,450;14,450;13,800;319,572;4,475,114,500;253,885,243,050;18,199,659;
155650;와이엠씨;KOSDAQ;8,820;440;+5.25;8,310;8,950;8,310;852,838;7,463,282,700;176,173,837,560;19,974,358;
251370;와이엠티;KOSDAQ;22,300;550;-2.41;22,850;22,900;22,050;94,598;2,112,254,700;333,496,009,400;14,954,978;
066430;와이오엠;KOSDAQ;2,665;135;-4.82;2,810;2,810;2,630;189,100;510,017,425;42,255,536,440;15,855,736;
193250;와이제이엠게임즈;KOSDAQ;2,610;65;-2.43;2,670;2,735;2,560;1,705,526;4,465,381,055;149,249,088,990;57,183,559;
273060;와이즈버즈;KOSDAQ;2,035;35;-1.69;2,060;2,075;2,020;211,411;431,531,355;96,770,298,020;47,552,972;
